NBA AI经理 · 数据补全 — 待插入球员条目
数据来源: Basketball-Reference.com


// === 布鲁克林篮网 (bkn) — 13人 ===

      { id:'bkn-bkn-clownenoa-21', name:'诺厄-克洛尼', salary:3398640, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'uta-uta-jrvin-295', name:'小文斯-威廉姆斯', salary:2301587, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'uta-uta-bouchechr-296', name:'克里斯-布歇', salary:2296274, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'uta-uta-clarksjor-297', name:'乔丹-克拉克森', salary:10651561, per:11.0, yearsRemaining:2, pos:'F', ht:78, wt:205, exp:'4', stats:{g:55,gs:30,mp:22.0,pts:8.0,ast:2.0,trb:3.0,stl:0.6,blk:0.3,tov:1.0,pf:1.5,fg_pct:1.0,fg3_pct:2.5,ft_pct:0.760,orb:0.6,drb:2.4,fg:7.0,fga:0.440,fg3:3.0,fg3a:0.340,ft:1.5,fta:2.0} },
      { id:'uta-uta-balllon-298', name:'朗佐-鲍尔', salary:10000000, per:11.0, yearsRemaining:2, pos:'F', ht:78, wt:205, exp:'4', stats:{g:55,gs:30,mp:22.0,pts:8.0,ast:2.0,trb:3.0,stl:0.6,blk:0.3,tov:1.0,pf:1.5,fg_pct:1.0,fg3_pct:2.5,ft_pct:0.760,orb:0.6,drb:2.4,fg:7.0,fga:0.440,fg3:3.0,fg3a:0.340,ft:1.5,fta:2.0} },

// === 华盛顿奇才 (was) — 17人 ===

      { id:'was-was-sarrale-297', name:'亚历克斯-萨尔', salary:11808240, per:11.0, yearsRemaining:2, pos:'F', ht:78, wt:205, exp:'4', stats:{g:55,gs:30,mp:22.0,pts:8.0,ast:2.0,trb:3.0,stl:0.6,blk:0.3,tov:1.0,pf:1.5,fg_pct:1.0,fg3_pct:2.5,ft_pct:0.760,orb:0.6,drb:2.4,fg:7.0,fga:0.440,fg3:3.0,fg3a:0.340,ft:1.5,fta:2.0} },
      { id:'was-was-coulibbil-298', name:'比拉勒-库利巴利', salary:7275600, per:11.0, yearsRemaining:2, pos:'F', ht:78, wt:205, exp:'4', stats:{g:55,gs:30,mp:22.0,pts:8.0,ast:2.0,trb:3.0,stl:0.6,blk:0.3,tov:1.0,pf:1.5,fg_pct:1.0,fg3_pct:2.5,ft_pct:0.760,orb:0.6,drb:2.4,fg:7.0,fga:0.440,fg3:3.0,fg3a:0.340,ft:1.5,fta:2.0} },
      { id:'was-was-carrinbub-299', name:'巴布-卡林顿', salary:4677600, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-whitmocam-300', name:'卡姆-惠特莫尔', salary:3539760, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-georgekys-301', name:'基肖恩-乔治', salary:2966760, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-champajus-302', name:'贾斯廷-尚帕尼', salary:2349578, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-gillant-303', name:'安东尼-吉尔', salary:2296274, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-smartmar-304', name:'马库斯-斯马特', salary:14786855, per:11.0, yearsRemaining:2, pos:'F', ht:78, wt:205, exp:'4', stats:{g:55,gs:30,mp:22.0,pts:8.0,ast:2.0,trb:3.0,stl:0.6,blk:0.3,tov:1.0,pf:1.5,fg_pct:1.0,fg3_pct:2.5,ft_pct:0.760,orb:0.6,drb:2.4,fg:7.0,fga:0.440,fg3:3.0,fg3a:0.340,ft:1.5,fta:2.0} },
      { id:'was-was-wesleybla-305', name:'布莱克-韦斯利', salary:3347458, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-exumdan-306', name:'丹特-埃克苏姆', salary:2296274, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-kuzmakyl-307', name:'凯尔-库兹马', salary:22410605, per:14.0, yearsRemaining:2, pos:'G', ht:78, wt:210, exp:'6', stats:{g:60,gs:45,mp:28.0,pts:12.0,ast:3.0,trb:4.0,stl:0.8,blk:0.4,tov:1.5,pf:2.0,fg_pct:1.5,fg3_pct:3.5,ft_pct:0.780,orb:0.8,drb:3.2,fg:10.0,fga:0.450,fg3:4.0,fg3a:0.350,ft:2.0,fta:2.5} },
      { id:'was-was-jonesdil-308', name:'狄龙-琼斯', salary:2753280, per:9.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-kispercor-309', name:'科里-基斯珀特', salary:13975000, per:11.0, yearsRemaining:2, pos:'F', ht:78, wt:205, exp:'4', stats:{g:55,gs:30,mp:22.0,pts:8.0,ast:2.0,trb:3.0,stl:0.6,blk:0.3,tov:1.0,pf:1.5,fg_pct:1.0,fg3_pct:2.5,ft_pct:0.760,orb:0.6,drb:2.4,fg:7.0,fga:0.440,fg3:3.0,fg3a:0.340,ft:1.5,fta:2.0} },
      { id:'was-was-labissska-310', name:'斯卡尔-拉比西埃', salary:131970, per:8.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-williaalo-311', name:'阿隆德斯-威廉姆斯', salary:131970, per:8.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-richmokad-312', name:'卡达里-里士满', salary:73153, per:8.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
      { id:'was-was-gilberkes-313', name:'凯肖恩-吉尔伯特', salary:73153, per:8.0, yearsRemaining:2, pos:'G', ht:77, wt:200, exp:'2', stats:{g:40,gs:10,mp:15.0,pts:5.0,ast:1.5,trb:2.0,stl:0.5,blk:0.2,tov:0.8,pf:1.2,fg_pct:0.8,fg3_pct:1.5,ft_pct:0.740,orb:0.4,drb:1.6,fg:4.5,fga:0.430,fg3:2.0,fg3a:0.330,ft:1.0,fta:1.3} },
