1716,Larry Hughes,Philadelphia 76ers|Golden State Warriors|Washington Wizards|Cleveland Cavaliers|Chicago Bulls|New York Knicks|Charlotte Hornets|Orlando Magic,PHI|GSW|WAS|CLE|CHI|NYK|CHA|ORL,拉里-休斯
1630574,Ariel Hukporti,New York Knicks,NYK,阿尔伊尔-胡克波尔蒂
203133,Robbie Hummel,Minnesota Timberwolves,MIN,罗布比-胡姆梅尔
77080,John Hummer,LA Clippers|Chicago Bulls|Oklahoma City Thunder,LAC|CHI|OKC,约翰-胡姆梅尔
2415,Ryan Humphrey,Orlando Magic|Memphis Grizzlies,ORL|MEM,莱恩-胡姆夫雷伊
77081,Jay Humphries,Phoenix Suns|Milwaukee Bucks|Utah Jazz|Boston Celtics,PHX|MIL|UTA|BOS,杰伊-汉弗里斯
2743,Kris Humphries,Utah Jazz|Toronto Raptors|Dallas Mavericks|Brooklyn Nets|Boston Celtics|Washington Wizards|Phoenix Suns|Atlanta Hawks,UTA|TOR|DAL|BKN|BOS|WAS|PHX|ATL,克里斯-汉弗里斯
77082,Rod Hundley,Los Angeles Lakers,LAL,罗德-赫乌恩德利
2599,Brandon Hunter,Boston Celtics|Orlando Magic,BOS|ORL,布兰登-亨特
1629631,De'Andre Hunter,Atlanta Hawks|Cleveland Cavaliers|Sacramento Kings,ATL|CLE|SAC,德安德烈-亨特
283,Lindsey Hunter,Detroit Pistons|Milwaukee Bucks|Los Angeles Lakers|Toronto Raptors|Chicago Bulls,DET|MIL|LAL|TOR|CHI,林赛-亨特
201629,Othello Hunter,Atlanta Hawks,ATL,奥思尔奥-亨特
1626154,RJ Hunter,Boston Celtics|Chicago Bulls|Houston Rockets,BOS|CHI|HOU,RJ-亨特
2212,Steven Hunter,Orlando Magic|Phoenix Suns|Philadelphia 76ers|Denver Nuggets|Memphis Grizzlies,ORL|PHX|PHI|DEN|MEM,史蒂文-亨特
310,Bobby Hurley,Sacramento Kings|Memphis Grizzlies,SAC|MEM,博比-胡尔利
77087,Geoff Huston,New York Knicks|Dallas Mavericks|Cleveland Cavaliers|Golden State Warriors|LA Clippers,NYK|DAL|CLE|GSW|LAC,杰奥夫夫-胡斯顿
77089,Mel Hutchins,Atlanta Hawks|Detroit Pistons|New York Knicks,ATL|DET|NYK,梅尔-胡特奇伊恩斯
1628990,Chandler Hutchison,Chicago Bulls|Washington Wizards|Phoenix Suns,CHI|WAS|PHX,钱德勒-胡特奇伊森
77090,Joe Hutton,Los Angeles Lakers,LAL,乔-胡特顿
1630538,Bones Hyland,Denver Nuggets|LA Clippers|Minnesota Timberwolves,DEN|LAC|MIN,博恩斯-海兰德
77092,Marc Iavaroni,Philadelphia 76ers|San Antonio Spurs|Utah Jazz,PHI|SAS|UTA,马克-伊阿瓦罗尼
201586,Serge Ibaka,Oklahoma City Thunder|Orlando Magic|Toronto Raptors|LA Clippers|Milwaukee Bucks,OKC|ORL|TOR|LAC|MIL,塞尔格-伊布阿卡
1642345,Oso Ighodaro,Phoenix Suns,PHX,奥索-伊格霍达罗
2738,Andre Iguodala,Philadelphia 76ers|Denver Nuggets|Golden State Warriors|Miami Heat,PHI|DEN|GSW|MIA,安德烈-伊戈达拉
980,Zydrunas Ilgauskas,Cleveland Cavaliers|Miami Heat,CLE|MIA,兹伊德鲁纳斯-伊尔加乌斯卡斯
101141,Ersan Ilyasova,Milwaukee Bucks|Detroit Pistons|Orlando Magic|Oklahoma City Thunder|Philadelphia 76ers|Atlanta Hawks|Utah Jazz,MIL|DET|ORL|OKC|PHI|ATL|UTA,伊尔萨恩-伊利阿斯奥瓦
77093,Darrall Imhoff,New York Knicks|Detroit Pistons|Los Angeles Lakers|Philadelphia 76ers|Sacramento Kings|Portland Trail Blazers,NYK|DET|LAL|PHI|SAC|POR,达尔拉尔-伊姆霍夫夫
204060,Joe Ingles,Utah Jazz|Milwaukee Bucks|Orlando Magic|Minnesota Timberwolves,UTA|MIL|ORL|MIN,乔-英格尔斯
201281,Andre Ingram,Los Angeles Lakers,LAL,安德烈-英格拉姆
1627742,Brandon Ingram,Los Angeles Lakers|New Orleans Pelicans|Toronto Raptors,LAL|NOP|TOR,布兰登-英格拉姆
1631127,Harrison Ingram,San Antonio Spurs,SAS,哈里森-伊恩格拉姆
77096,Byron Irvin,Portland Trail Blazers|Washington Wizards,POR|WAS,拜伦-伊尔维恩
202681,Kyrie Irving,Cleveland Cavaliers|Boston Celtics|Brooklyn Nets|Dallas Mavericks,CLE|BOS|BKN|DAL,凯里-欧文
1628371,Jonathan Isaac,Orlando Magic,ORL,乔纳森-艾萨克
77097,Dan Issel,Denver Nuggets,DEN,丹-伊斯塞尔
77098,Mike Iuzzolino,Dallas Mavericks,DAL,迈克-伊乌兹佐林奥
947,Allen Iverson,Philadelphia 76ers|Denver Nuggets|Detroit Pistons|Memphis Grizzlies,PHI|DEN|DET|MEM,阿伦-艾弗森
1631093,Jaden Ivey,Detroit Pistons|Chicago Bulls,DET|CHI,杰登-艾维
2767,Royal Ivey,Atlanta Hawks|Milwaukee Bucks|Philadelphia 76ers|Oklahoma City Thunder,ATL|MIL|PHI|OKC,罗耶尔-伊维伊
1628411,Wes Iwundu,Orlando Magic|Dallas Mavericks|New Orleans Pelicans|Atlanta Hawks,ORL|DAL|NOP|ATL,韦斯-伊瓦乌恩杜
101127,Jarrett Jack,Portland Trail Blazers|Indiana Pacers|Toronto Raptors|New Orleans Pelicans|Golden State Warriors|Cleveland Cavaliers|Brooklyn Nets|New York Knicks,POR|IND|TOR|NOP|GSW|CLE|BKN|NYK,贾勒特-杰克
1517,Bobby Jackson,Denver Nuggets|Minnesota Timberwolves|Sacramento Kings|Memphis Grizzlies|New Orleans Pelicans|Houston Rockets,DEN|MIN|SAC|MEM|NOP|HOU,博比-杰克逊
202132,Cedric Jackson,Cleveland Cavaliers|San Antonio Spurs|Washington Wizards,CLE|SAS|WAS,塞德里克-杰克逊
201616,Darnell Jackson,Cleveland Cavaliers|Milwaukee Bucks|Sacramento Kings,CLE|MIL|SAC,达内尔-杰克逊
1627743,Demetrius Jackson,Boston Celtics|Houston Rockets|Philadelphia 76ers,BOS|HOU|PHI,德埃姆埃特里乌斯-杰克逊
1628402,Frank Jackson,New Orleans Pelicans|Detroit Pistons|Utah Jazz,NOP|DET|UTA,弗兰克-杰克逊
1641713,GG Jackson,Memphis Grizzlies,MEM,GG-杰克逊
77101,Greg Jackson,New York Knicks|Phoenix Suns,NYK|PHX,格雷格-杰克逊
1630543,Isaiah Jackson,Indiana Pacers|LA Clippers,IND|LAC,以赛亚-杰克逊
1114,Jaren Jackson,Brooklyn Nets|Golden State Warriors|LA Clippers|Portland Trail Blazers|Philadelphia 76ers|Houston Rockets|Washington Wizards|San Antonio Spurs|Orlando Magic,BKN|GSW|LAC|POR|PHI|HOU|WAS|SAS|ORL,小贾伦-杰克逊
1983,Jermaine Jackson,Detroit Pistons|Toronto Raptors|Atlanta Hawks|New York Knicks|Milwaukee Bucks,DET|TOR|ATL|NYK|MIL,杰梅因-杰克逊
754,Jim Jackson,Dallas Mavericks|Brooklyn Nets|Philadelphia 76ers|Golden State Warriors|Portland Trail Blazers|Atlanta Hawks|Cleveland Cavaliers|Miami Heat|Sacramento Kings|Houston Rockets|Phoenix Suns|Los Angeles Lakers,DAL|BKN|PHI|GSW|POR|ATL|CLE|MIA|SAC|HOU|PHX|LAL,吉姆-杰克逊
1628367,Josh Jackson,Phoenix Suns|Memphis Grizzlies|Detroit Pistons|Sacramento Kings,PHX|MEM|DET|SAC,约什-杰克逊
1628382,Justin Jackson,Sacramento Kings|Dallas Mavericks|Oklahoma City Thunder|Milwaukee Bucks|Boston Celtics|Phoenix Suns|Minnesota Timberwolves,SAC|DAL|OKC|MIL|BOS|PHX|MIN,贾斯汀-杰克逊
77103,Lucious Jackson,Philadelphia 76ers,PHI,尔乌克伊奥乌斯-杰克逊
2739,Luke Jackson,Cleveland Cavaliers|LA Clippers|Toronto Raptors|Miami Heat,CLE|LAC|TOR|MIA,卢克-杰克逊
1531,Marc Jackson,Golden State Warriors|Minnesota Timberwolves|Philadelphia 76ers|Brooklyn Nets|New Orleans Pelicans,GSW|MIN|PHI|BKN|NOP,马克-杰克逊
349,Mark Jackson,New York Knicks|LA Clippers|Indiana Pacers|Denver Nuggets|Toronto Raptors|Utah Jazz|Houston Rockets,NYK|LAC|IND|DEN|TOR|UTA|HOU,马克-杰克逊
77104,Michael Jackson,Sacramento Kings,SAC,迈克尔-杰克逊
77106,Phil Jackson,New York Knicks|Brooklyn Nets,NYK|BKN,菲尔-杰克逊
1631245,Quenton Jackson,Washington Wizards|Indiana Pacers,WAS|IND,奎伊恩顿-杰克逊
1872,Randell Jackson,Washington Wizards|Dallas Mavericks,WAS|DAL,尔德尔-杰克逊
202704,Reggie Jackson,Oklahoma City Thunder|Detroit Pistons|LA Clippers|Denver Nuggets|Philadelphia 76ers,OKC|DET|LAC|DEN|PHI,雷吉-杰克逊
1536,Stephen Jackson,Brooklyn Nets|San Antonio Spurs|Atlanta Hawks|Indiana Pacers|Golden State Warriors|Charlotte Hornets|Milwaukee Bucks|LA Clippers,BKN|SAS|ATL|IND|GSW|CHA|MIL|LAC,斯蒂芬-杰克逊
77110,Tracy Jackson,Boston Celtics|Chicago Bulls|Indiana Pacers,BOS|CHI|IND,特雷西-杰克逊
1641748,Andre Jackson Jr.,Milwaukee Bucks,MIL,安德烈-杰克逊
1628991,Jaren Jackson Jr.,Memphis Grizzlies|Utah Jazz,MEM|UTA,小贾伦-杰克逊
1631218,Trayce Jackson-Davis,Golden State Warriors|Toronto Raptors,GSW|TOR,特拉伊克-杰克逊-戴维斯
2418,Casey Jacobsen,Phoenix Suns|New Orleans Pelicans|Memphis Grizzlies,PHX|NOP|MEM,卡塞伊-贾科布森
1734,Sam Jacobson,Los Angeles Lakers|Golden State Warriors|Minnesota Timberwolves,LAL|GSW|MIN,萨姆-贾科布森
77114,Dave Jamerson,Houston Rockets|Utah Jazz|Brooklyn Nets,HOU|UTA|BKN,戴夫-贾梅尔森
77115,Aaron James,Utah Jazz,UTA,阿隆-詹姆斯
203108,Bernard James,Dallas Mavericks,DAL,伯纳德-詹姆斯
1642355,Bronny James,Los Angeles Lakers,LAL,布罗恩恩伊-詹姆斯
202345,Damion James,Brooklyn Nets|San Antonio Spurs,BKN|SAS,达米奥恩-詹姆斯
77116,Gene James,New York Knicks,NYK,吉恩-詹姆斯
1080,Henry James,Cleveland Cavaliers|Sacramento Kings|Utah Jazz|LA Clippers|Houston Rockets|Atlanta Hawks,CLE|SAC|UTA|LAC|HOU|ATL,亨利-詹姆斯
1744,Jerome James,Sacramento Kings|Oklahoma City Thunder|New York Knicks,SAC|OKC|NYK,杰罗姆-詹姆斯
1629713,Justin James,Sacramento Kings,SAC,贾斯汀-詹姆斯
2544,LeBron James,Cleveland Cavaliers|Miami Heat|Los Angeles Lakers,CLE|MIA|LAL,勒布朗-詹姆斯
2229,Mike James,Miami Heat|Boston Celtics|Detroit Pistons|Milwaukee Bucks|Houston Rockets|Toronto Raptors|Minnesota Timberwolves|New Orleans Pelicans|Washington Wizards|Chicago Bulls|Dallas Mavericks,MIA|BOS|DET|MIL|HOU|TOR|MIN|NOP|WAS|CHI|DAL,迈克-詹姆斯
1628455,Mike James,Phoenix Suns|New Orleans Pelicans|Brooklyn Nets,PHX|NOP|BKN,迈克-詹姆斯
1906,Tim James,Miami Heat|Charlotte Hornets|Philadelphia 76ers,MIA|CHA|PHI,蒂姆-詹姆斯
1712,Antawn Jamison,Golden State Warriors|Dallas Mavericks|Washington Wizards|Cleveland Cavaliers|Los Angeles Lakers|LA Clippers,GSW|DAL|WAS|CLE|LAL|LAC,安托万-贾米森
1942,Harold Jamison,Miami Heat|LA Clippers,MIA|LAC,哈罗德-贾米森
77120,John Janisch,Boston Celtics,BOS,约翰-杰阿恩伊斯奇
1631170,Jaime Jaquez Jr.,Miami Heat,MIA,贾伊姆-贾奎伊兹
2060,Marko Jaric,LA Clippers|Minnesota Timberwolves|Memphis Grizzlies,LAC|MIN|MEM,姆阿尔克奥-杰阿尔伊克
77123,Tony Jaros,Los Angeles Lakers,LAL,托尼-贾罗斯
1630610,DeJon Jarreau,Indiana Pacers|Memphis Grizzlies,IND|MEM,德乔恩-贾尔雷奥
101180,Sarunas Jasikevicius,Indiana Pacers|Golden State Warriors,IND|GSW,萨鲁纳斯-杰阿斯伊克埃夫伊克伊乌斯
77126,Abdul Jeelani,Portland Trail Blazers|Dallas Mavericks,POR|DAL,阿卜杜勒-吉拉尼
76797,Ed Gayda,,,埃德-加伊达
1627771,Michael Gbinije,,,迈克尔-格布伊恩伊杰埃
76805,Gorham Getchell,,,格奥尔赫阿姆-格埃特奇尔
76808,Dee Gibson,,,迪-吉布森
76809,Mel Gibson,,,梅尔-吉布森
201821,Trey Gilder,,,特雷-格伊尔德
76812,Ben Gillery,,,本-格伊勒伊
76813,Gene Gillette,,,吉恩-格伊尔埃特埃
76817,Walt Gilmore,,,沃尔特-吉尔摩
76818,Chuck Gilmur,,,查克-格伊尔姆乌尔
76820,George Glamack,,,乔治-格尔阿姆阿克
76823,Norman Glick,,,诺曼-格尔克
76824,Georgi Glouchkov,,,杰奥尔吉-格洛乌奇科夫
76825,Clarence Glover,,,克拉伦斯-格洛弗
2601,Andreas Glyniadakis,,,德尔埃阿斯-格尔伊恩伊阿德阿克伊斯
76829,Ben Goldfaden,,,本-格奥尔德弗阿德埃恩
1642884,Vladislav Goldin,,,夫拉迪斯拉夫-戈尔迪恩
1642864,Hugo González,,,胡戈-戈恩扎勒兹
76833,Wilfred Goodwin,,,威尔弗雷德-古德温
204079,Drew Gordon,,,德鲁-戈登
76835,Paul Gordon,,,保罗-戈登
1641789,Jazian Gortman,,,贾齐安-戈尔特曼
76837,Bato Govedarica,,,布阿特奥-格奥夫埃德阿尔伊克阿
76839,Ricky Grace,,,里基-格尔阿克埃
76841,Orlando Graham,,,奥兰多-格雷厄姆
76844,Jim Grandholm,,,吉姆-格尔德赫奥尔姆
76852,Josh Grant,,,约什-格兰特
1629055,Donte Grantham,,,唐特-格尔阿恩思阿姆
76854,Don Grate,,,唐-格尔阿特埃
76855,Butch Graves,,,布乌特奇-格雷夫斯
1629755,Hassani Gravett,,,哈斯萨尼-格拉维特特
1026,Evric Gray,,,埃夫尔伊克-格雷
76859,Gary Gray,,,加里-格雷
1643060,Hayden Gray,,,哈伊登-格雷
76862,Sylvester Gray,,,斯伊尔维斯特尔-格雷
101209,Devin Green,,,德文-格林
76868,Ken Green,,,肯-格林
76872,Luther Green,,,尔乌思埃尔-格林
76879,Tommy Green,,,汤米-格林
2696,Lynn Greer,,,利恩恩-格里尔
76885,John Greig,,,约翰-格尔埃伊格
76886,Norm Grekin,,,诺姆-格尔埃克伊恩
76888,Greg Griffin,,,格雷格-格里芬
201981,Taylor Griffin,,,泰勒-格里芬
76891,Chuck Grigsby,,,查克-格尔伊格斯布伊
1575,Derek Grimm,,,德里克-格尔伊姆姆
76893,George Grimshaw,,,乔治-格尔伊姆什阿沃
76894,Dick Groat,,,迪克-格尔奥阿特
76896,Jerry Grote,,,杰里-格尔奥特埃
76897,Alex Groza,,,阿莱士-格罗扎
101219,Anthony Grundy,,,安东尼-格尔乌恩德伊
1629741,Marko Guduric,,,姆阿尔克奥-格乌德乌尔伊克
76905,Coulby Gunther,,,克奥乌尔布伊-格乌恩思埃尔
76906,Dave Gunther,,,戴夫-格乌恩思埃尔
76909,Matt Guokas,,,马特-古奥卡斯
76913,Glenn Hagan,,,格伦恩-赫阿格阿恩
76914,Bob Hahn,,,鲍勃-哈恩
76917,Lindsay Hairston,,,林德萨伊-哈伊尔斯顿
1628985,Devon Hall,,,德埃夫奥恩-霍尔
1631160,Jordan Hall,,,乔丹-霍尔
1630221,Josh Hall,,,约什-霍尔
200837,Mike Hall,,,迈克-霍尔
1629788,Tyler Hall,,,泰勒-霍尔
984,Steve Hamer,,,史蒂夫-哈梅尔
76925,Dale Hamilton,,,戴尔-汉密尔顿
2347,Tang Hamilton,,,特阿恩-汉密尔顿
1627773,AJ Hammons,,,阿杰-赫阿姆蒙斯
76938,Don Hanrahan,,,唐-汉拉汉
76939,Rollen Hans,,,尔奥尔伦-赫阿恩斯
203162,Ben Hansbrough,,,本-赫阿恩斯布尔奥乌格赫
76941,Lars Hansen,,,尔阿尔斯-赫阿恩斯埃恩
2580,Travis Hansen,,,特拉维斯-汉森
1682,Reggie Hanson,,,雷吉-赫阿恩森
76950,Jerry Harkness,,,杰里-赫阿尔恩埃斯
76951,Skip Harlicka,,,斯克伊普-赫阿尔尔克阿
76952,Jerome Harmon,,,杰罗姆-哈蒙
1642844,Dylan Harper,,,德伊拉恩-哈珀
76957,Bernie Harris,,,伯恩伊-哈里斯
76958,Chris Harris,,,克里斯-哈里斯
203548,Elias Harris,,,埃尔伊阿斯-哈里斯
1630223,Jalen Harris,,,杰伦-哈里斯
1626151,Aaron Harrison,,,阿龙-哈里森
202238,Kenny Hasbrouck,,,肯尼-赫阿斯布尔奥乌克
321,Scott Haskin,,,斯科特-哈斯金
1038,Juaquin Hawkins,,,朱阿奎伊恩-霍金斯
76974,Marshall Hawkins,,,马歇尔-霍金斯
76982,John W. Hazen,,,约翰-赫阿兹埃恩
76984,Brian Heaney,,,布赖恩-希尼
203687,Reggie Hearn,,,雷吉-赫埃阿尔恩
76986,Herm Hedderick,,,赫埃尔姆-赫埃德德克
76987,Alvin Heggs,,,阿尔文-赫格斯
76991,Dave Henderson,,,戴夫-亨德森
1764,J.R. Henderson,,,亨德森
76998,Larry Hennessy,,,拉里-赫恩内斯伊
1630565,Aaron Henry,,,阿隆-亨利
77001,Carl Henry,,,卡尔-亨利
1627988,Myke Henry,,,姆伊克埃-亨利
77003,Skeeter Henry,,,斯克埃埃特-亨利
1642935,Chucky Hepburn,,,查基-赫普布尔恩
77006,Bill Herman,,,比尔-赫尔曼
1629608,Dewan Hernandez,,,德万-赫埃尔恩德埃兹
1628987,Kevin Hervey,,,凯文-赫埃尔夫埃伊
77014,Jack Hewson,,,杰克-赫埃沃森
77016,Matthew Hickey,,,马修-赫克埃伊
77025,Cleo Hill,,,克勒奥-希尔
201195,Herbert Hill,,,赫伯特-希尔
201631,Steven Hill,,,斯蒂文-希尔
1642396,Blake Hinson,,,布雷克-希恩森
77031,Mel Hirsch,,,梅尔-赫伊尔斯奇
200823,Robert Hite,,,罗伯特-赫伊特埃
202359,Darington Hobson,,,德阿尔伊恩顿-赫奥布森
1641793,D'Moi Hodge,,,德莫伊-霍德格
77037,Bob Hogsett,,,鲍勃-赫奥格斯特
77039,Doug Holcomb,,,道格-霍尔库姆
2450,Randy Holcomb,,,兰迪-霍尔库姆
77041,Joe Holland,,,乔-霍兰德
77044,Essie Hollis,,,埃斯伊-赫奥尔伊斯
1641747,DaRon Holmes II,,,达龙-霍姆斯
77046,Alvin Holt,,,阿尔文-霍尔特
77048,Dick Holub,,,迪克-赫奥尔乌布
1630258,Caleb Homesley,,,迦勒-赫奥姆埃斯利
1967,Derek Hood,,,德里克-胡德
77055,Johnny Horan,,,约翰尼-赫奥尔阿恩
202862,Dennis Horner,,,丹尼斯-赫奥尔纳
77060,Ed Horton,,,埃德-霍尔顿
77064,Tom Hovasse,,,汤姆-赫奥夫阿斯
1629739,William Howard,,,威廉-霍华德
77072,Bob Hubbard,,,鲍勃-哈伯德
1631309,Trevor Hudgins,,,特雷沃-胡德吉恩斯
1572,Nate Huffman,,,内特-赫乌弗弗曼
77076,Alfredrick Hughes,,,阿尔夫雷德里克-休斯
1965,Rick Hughes,,,里克-休斯
1629353,Isaac Humphries,,,艾萨克-汉弗莱斯
1630624,Feron Hunt,,,费罗恩-胡恩特
77083,Cedric Hunter,,,塞德里克-亨特
201805,Chris Hunter,,,克里斯-亨特
77084,Les Hunter,,,莱斯-亨特
1626205,Vincent Hunter,,,文森特-亨特
1643047,CJ Huntley,,,CJ-胡恩特利
77086,Roy Hurley,,,罗伊-赫利
1630562,Matt Hurt,,,马特-胡尔特
77088,Paul Huston,,,保罗-赫乌斯顿
77091,Greg Hyder,,,格雷格-赫伊德尔
101148,Mile Ilic,,,姆伊尔埃-伊尔伊克
77094,Tom Ingelsby,,,汤姆-伊恩杰尔斯布伊
203996,Damien Inglis,,,德阿姆伊埃恩-伊恩尔伊斯
77095,Joel Ingram,,,乔尔-英格拉姆
1628935,Aaron Jackson,,,阿龙-杰克逊
77099,Al Jackson,,,阿尔-杰克逊
77105,Myron Jackson,,,迈伦-杰克逊
203510,Pierre Jackson,,,皮埃尔-杰克逊
77107,Ralph Jackson,,,拉尔夫-杰克逊
77109,Stanley Jackson,,,斯坦利-杰克逊
77100,Tony Jackson,,,托尼-杰克逊
77111,Wardell Jackson,,,瓦尔德尔-杰克逊
77112,Winfred Jacobs,,,沃伊恩弗尔埃德-杰阿克奥布斯
1642857,Kasparas Jakučionis,,,卡斯帕拉斯-贾库西奥尼斯
1642883,Sion James,,,西奥恩-詹姆斯
77122,Howie Janotta,,,豪伊-杰阿恩奥特阿
201605,Nathan Jawai,,,纳斯安-贾瓦伊
77125,Buddy Jeannette,,,布乌德伊-杰伊恩埃特埃
2423,Chris Jefferies,Toronto Raptors|Chicago Bulls,TOR|CHI,克里斯-杰夫费里伊斯
201785,Othyus Jeffers,Utah Jazz|San Antonio Spurs|Washington Wizards|Minnesota Timberwolves,UTA|SAS|WAS|MIN,奥思伊乌斯-杰埃夫尔斯
2744,Al Jefferson,Boston Celtics|Minnesota Timberwolves|Utah Jazz|Charlotte Hornets|Indiana Pacers,BOS|MIN|UTA|CHA|IND,艾尔-杰弗森
1628518,Amile Jefferson,Orlando Magic,ORL,阿姆伊尔埃-杰弗森
203928,Cory Jefferson,Brooklyn Nets|Phoenix Suns,BKN|PHX,科里-杰弗森
200971,Dontell Jefferson,,,德奥恩特尔-杰弗森
2210,Richard Jefferson,Brooklyn Nets|Milwaukee Bucks|San Antonio Spurs|Golden State Warriors|Utah Jazz|Dallas Mavericks|Cleveland Cavaliers|Denver Nuggets,BKN|MIL|SAS|GSW|UTA|DAL|CLE|DEN,理查德-杰弗森
1629610,DaQuan Jeffries,Sacramento Kings|Houston Rockets|Memphis Grizzlies|New York Knicks|Charlotte Hornets,SAC|HOU|MEM|NYK|CHA,达奎安-杰弗里斯
2407,Jared Jeffries,Washington Wizards|New York Knicks|Houston Rockets|Portland Trail Blazers,WAS|NYK|HOU|POR,贾里德-杰弗里斯
1641998,Trey Jemison III,Washington Wizards|Memphis Grizzlies|New Orleans Pelicans|Los Angeles Lakers|New York Knicks,WAS|MEM|NOP|LAL|NYK,特雷-杰米森-三世
202724,Charles Jenkins,Golden State Warriors|Philadelphia 76ers,GSW|PHI,查尔斯-杰恩基恩斯
1642450,Daniss Jenkins,Detroit Pistons,DET,达尼斯-杰恩基恩斯
2798,Horace Jenkins,,,赫奥尔阿克埃-詹金斯
203098,John Jenkins,Atlanta Hawks|Dallas Mavericks|Phoenix Suns|Washington Wizards|New York Knicks,ATL|DAL|PHX|WAS|NYK,约翰-杰恩基恩斯
201943,Brandon Jennings,Milwaukee Bucks|Detroit Pistons|Orlando Magic|New York Knicks|Washington Wizards,MIL|DET|ORL|NYK|WAS,布兰登-詹宁斯
24,Keith Jennings,Golden State Warriors,GSW,基思-杰恩尼恩格斯
1137,Chris Jent,Houston Rockets|New York Knicks,HOU|NYK,克里斯-杰埃恩特
77129,Les Jepsen,Golden State Warriors|Sacramento Kings,GSW|SAC,勒斯-杰普森
201973,Jonas Jerebko,Detroit Pistons|Boston Celtics|Utah Jazz|Golden State Warriors,DET|BOS|UTA|GSW,约纳斯-杰雷布科
1629660,Ty Jerome,Phoenix Suns|Oklahoma City Thunder|Golden State Warriors|Cleveland Cavaliers|Memphis Grizzlies,PHX|OKC|GSW|CLE|MEM,泰-杰罗姆
201998,Curtis Jerrells,,,柯蒂斯-杰埃尔尔尔斯
203511,Grant Jerrett,Oklahoma City Thunder|Utah Jazz,OKC|UTA,格兰特-杰埃尔尔特
200817,Pooh Jeter,,,普奥奥赫-杰埃特
1630198,Isaiah Joe,Philadelphia 76ers|Oklahoma City Thunder,PHI|OKC,以赛亚-乔
2639,Britton Johnsen,Orlando Magic|Indiana Pacers,ORL|IND,布尔伊特顿-约恩斯埃恩
1642358,AJ Johnson,Milwaukee Bucks|Washington Wizards|Dallas Mavericks,MIL|WAS|DAL,AJ-约翰逊
200792,Alexander Johnson,Memphis Grizzlies|Miami Heat,MEM|MIA,亚历山大-约翰逊
1628993,Alize Johnson,Indiana Pacers|Brooklyn Nets|Chicago Bulls|Washington Wizards|New Orleans Pelicans|San Antonio Spurs,IND|BKN|CHI|WAS|NOP|SAS,阿利兹-约翰逊
101161,Amir Johnson,Detroit Pistons|Toronto Raptors|Boston Celtics|Philadelphia 76ers,DET|TOR|BOS|PHI,姆伊尔-约翰逊
77131,Andy Johnson,Golden State Warriors|Washington Wizards,GSW|WAS,安德伊-约翰逊
1533,Anthony Johnson,Sacramento Kings|Atlanta Hawks|Orlando Magic|Cleveland Cavaliers|Brooklyn Nets|Indiana Pacers|Dallas Mavericks,SAC|ATL|ORL|CLE|BKN|IND|DAL,安东尼-约翰逊
202356,Armon Johnson,Portland Trail Blazers|Brooklyn Nets,POR|BKN,阿尔莫恩-约翰逊
77132,Arnie Johnson,Sacramento Kings,SAC,阿尼-约翰逊
422,Avery Johnson,Oklahoma City Thunder|Denver Nuggets|San Antonio Spurs|Houston Rockets|Golden State Warriors|Dallas Mavericks,OKC|DEN|SAS|HOU|GSW|DAL,埃弗里-约翰逊
1629168,BJ Johnson,Atlanta Hawks|Sacramento Kings|Orlando Magic,ATL|SAC|ORL,BJ-约翰逊
1627744,Brice Johnson,LA Clippers|Memphis Grizzlies,LAC|MEM,布尔伊克埃-约翰逊
77130,Buck Johnson,Houston Rockets|Washington Wizards,HOU|WAS,布克-约翰逊
1629661,Cameron Johnson,Phoenix Suns|Brooklyn Nets|Denver Nuggets,PHX|BKN|DEN,卡梅伦-约翰逊
201291,Carldell Johnson,,,克阿尔尔德尔-约翰逊
1643052,Chaney Johnson,,,奇安伊-约翰逊
77133,Charlie Johnson,Golden State Warriors|Washington Wizards,GSW|WAS,奇阿尔尔伊埃-约翰逊
202419,Chris Johnson,Boston Celtics|Portland Trail Blazers|New Orleans Pelicans|Minnesota Timberwolves,BOS|POR|NOP|MIN,克里斯-约翰逊
203187,Chris Johnson,Memphis Grizzlies|Boston Celtics|Philadelphia 76ers|Milwaukee Bucks|Utah Jazz,MEM|BOS|PHI|MIL|UTA,克里斯-约翰逊
77135,Clay Johnson,Los Angeles Lakers|Oklahoma City Thunder,LAL|OKC,克拉伊-约翰逊
77136,Clemon Johnson,Portland Trail Blazers|Indiana Pacers|Philadelphia 76ers|Oklahoma City Thunder,POR|IND|PHI|OKC,克勒莫恩-约翰逊
1626177,Dakari Johnson,,,达卡里-约翰逊
683,Darryl Johnson,,,德阿尔尔伊尔-约翰逊
77138,Dave Johnson,Portland Trail Blazers|Chicago Bulls,POR|CHI,戴夫-约翰逊
77139,David Johnson,Detroit Pistons,DET,大卫-约翰逊
1630525,David Johnson,,,大卫-约翰逊
1746,DeMarco Johnson,,,德埃姆阿尔克奥-约翰逊
77141,Dennis Johnson,Oklahoma City Thunder|Phoenix Suns|Boston Celtics,OKC|PHX|BOS,丹尼斯-约翰逊
2035,DerMarr Johnson,Atlanta Hawks|New York Knicks|Denver Nuggets|San Antonio Spurs,ATL|NYK|DEN|SAS,德尔马尔-约翰逊
