77290,Billy Knight,布伊尔尔伊-奈特
77287,Bob Knight,鲍勃-奈特
2688,Brandin Knight,布尔德伊恩-奈特
202688,Brandon Knight,布兰登-奈特
1510,Brevin Knight,布尔埃夫伊恩-奈特
1630233,Nathan Knight,恩阿思阿恩-奈特
1861,Negele Knight,恩埃格埃尔埃-奈特
77288,Ron Knight,罗恩-奈特
77289,Toby Knight,特奥布伊-奈特
969,Travis Knight,特尔阿夫伊斯-奈特
77291,Lee Knorek,李-克恩奥尔埃克
77292,Dick Knostman,迪克-克恩奥斯特曼
77293,Rod Knowles,罗德-克恩奥沃莱斯
1628995,Kevin Knox II,凯文-克恩奥克斯 伊伊
1642851,Kon Knueppel,克奥恩-克恩乌埃普尔
77294,Bart Kofoed,布阿尔特-克奥弗奥埃德
77295,Don Kojis,唐-克奥杰伊斯
1642278,Tyler Kolek,泰勒-克奥尔埃克
1631132,Christian Koloko,克里斯蒂安-克奥尔奥克奥
77296,Milo Komenich,姆伊尔奥-克奥姆埃恩伊奇
77297,Howard Komives,霍华德-克奥姆伊夫埃斯
402,Jon Koncak,乔恩-克奥恩克阿克
1629723,John Konchar,约翰-克奥恩奇阿尔
77299,Bud Koper,布乌德-克奥普埃尔
77300,Joe Kopicki,乔-克奥普克伊
1627788,Furkan Korkmaz,弗乌尔克阿恩-克奥尔克姆阿兹
77301,Frank Kornet,弗兰克-克奥尔恩埃特
1628436,Luke Kornet,卢克-克奥尔恩埃特
101117,Yaroslav Korolev,伊阿尔奥斯尔阿夫-克奥尔奥尔埃夫
2594,Kyle Korver,凯尔-科沃尔
77302,Len Kosmalski,伦-克奥斯姆阿尔斯克伊
77303,Andy Kostecka,安迪-克奥斯特埃克阿
77304,Harold Kottman,哈罗德-克奥特特曼
201585,Kosta Koufos,克奥斯特阿-克奥乌弗奥斯
77305,Tom Kozelko,汤姆-克奥兹埃尔克奥
77306,Arvid Kramer,阿尔夫伊德-克尔阿姆埃尔
77307,Barry Kramer,巴里-克尔阿姆埃尔
77308,Joel Kramer,乔尔-克尔阿姆埃尔
77309,Dan Kraus,丹-克尔阿乌斯
77310,Herb Krautblatt,赫埃尔布-克尔阿乌特布尔阿特特
203139,Viacheslav Kravtsov,夫伊阿奇埃斯尔阿夫-克尔阿夫特斯奥夫
77311,Jim Krebs,吉姆-克尔埃布斯
1630249,Vít Krejčí,夫í特-克尔埃杰čí
77312,Wayne Kreklow,韦恩-克尔埃克尔奥沃
77313,Tom Kron,汤姆-克尔奥恩
77314,Tom Kropp,汤姆-克尔奥普普
2420,Nenad Krstic,恩埃恩阿德-克尔斯特伊克
1474,Larry Krystkowiak,拉里-克尔伊斯特克奥沃伊阿克
77316,Steve Kuberski,史蒂夫-克乌布埃尔斯克伊
77317,Leo Kubiak,尔埃奥-克乌布伊阿克
77318,Bruce Kuczenski,布鲁斯-克乌克兹埃恩斯克伊
77319,Frank Kudelka,弗兰克-克乌德埃尔克阿
77320,John Kuester,约翰-克乌埃斯特
77322,Ray Kuka,雷-克乌克阿
389,Toni Kukoc,托尼-克乌克奥克
1629083,Arnoldas Kulboka,阿尔恩奥尔德阿斯-克乌尔布奥克阿
1630228,Jonathan Kuminga,乔纳森-克乌姆伊恩阿
77323,Kevin Kunnert,凯文-克乌恩纳特
77324,Mitch Kupchak,姆伊特奇-克乌普奇阿克
77325,Charles Kupec,查尔斯-克乌普埃克
1629066,Rodions Kurucs,尔奥德伊奥恩斯-克乌尔乌克斯
201633,Rob Kurz,尔奥布-克乌尔兹
2825,Ibrahim Kutluay,伊布尔阿赫伊姆-克乌特尔乌阿伊
1628398,Kyle Kuzma,凯尔-库兹马
203136,Ognjen Kuzmic,奥格恩杰埃恩-克乌兹姆伊克
1627851,Mindaugas Kuzminskas,明道加斯-克乌兹姆伊恩斯克阿斯
77327,Fred LaCour,弗雷德-尔阿克奥乌尔
1711,Raef LaFrentz,尔阿埃弗-尔阿弗尔埃恩特兹
77328,Tom LaGarde,汤姆-尔阿格德埃
1631222,Jake LaRavia,杰克-尔阿尔阿夫伊阿
1601,Rusty LaRue,鲁斯特伊-尔阿尔乌埃
77340,Rudy LaRusso,鲁迪-尔阿鲁斯斯奥
203897,Zach LaVine,扎克-尔阿夫伊恩埃
1627746,Skal Labissiere,斯克阿尔-尔阿布伊斯斯伊埃尔埃
77326,Sam Lacey,萨姆-尔阿克埃伊
363,Christian Laettner,克里斯蒂安-尔阿特纳
201802,Oliver Lafayette,奥尔伊夫埃尔-尔阿弗阿伊特埃
100263,Bill Laimbeer,比尔-兰比尔
77329,Pete Lalich,皮特-尔阿尔伊奇
77330,Bo Lamar,布奥-拉马尔
1630237,Anthony Lamb,安东尼-兰姆
203117,Doron Lamb,德奥尔奥恩-兰姆
203087,Jeremy Lamb,杰里米-兰姆
77331,John Lambert,约翰-尔阿姆布特
77332,Jeff Lamp,杰夫-尔阿姆普
2573,Maciej Lampe,姆阿克伊埃杰-尔阿姆普埃
77333,Jim Lampley,吉姆-尔阿姆普利
2253,Sean Lampley,肖恩-尔阿姆普利
1629111,Jock Landale,杰奥克-尔德阿尔埃
201171,Carl Landry,克阿尔尔-兰德里
202068,Marcus Landry,马库斯-兰德里
77334,Mark Landsberger,马克-尔德斯布埃尔格埃尔
77335,Jerome Lane,杰埃尔奥姆埃-尔阿恩埃
457,Andrew Lang,安德鲁-尔阿恩
226,Antonio Lang,安东尼奥-尔阿恩
2591,James Lang,詹姆斯-尔阿恩
1892,Trajan Langdon,特尔阿杰阿恩-尔阿恩德奥恩
101247,Keith Langford,基思-兰福德
1629641,Romeo Langford,罗密欧-兰福德
2061,Dan Langhi,丹-尔阿恩赫伊
600005,Bob Lanier,鲍勃-尔阿恩伊埃尔
1642404,Chaz Lanier,奇阿兹-尔阿恩伊埃尔
77338,Stu Lantz,斯特乌-尔阿恩特兹
1627879,Nicolas Laprovittola,尼古拉斯-尔阿普尔奥夫伊特特奥尔阿
77339,York Larese,伊奥尔克-尔阿尔埃斯埃
203499,Shane Larkin,肖恩-尔阿尔克伊恩
1641796,Pelle Larsson,普尔埃-尔阿尔斯森
77341,John Laskowski,约翰-拉斯克奥沃斯克伊
201186,Stephane Lasme,斯特埃普赫阿恩埃-拉斯姆埃
77342,Dave Lattin,戴夫-尔阿特特伊恩
968,Priest Lauderdale,普尔伊埃斯特-尔阿乌德德阿尔埃
77344,Rich Laurel,里奇-尔阿乌尔埃尔
77345,Walt Lautenbach,沃尔特-尔阿乌特埃恩布阿奇
203530,Joffrey Lauvergne,杰奥弗弗尔埃伊-尔阿乌夫埃尔格恩埃
77346,Tony Lavelli,托尼-尔阿夫尔伊
77347,Bob Lavoy,鲍勃-尔阿夫奥伊
201151,Acie Law,阿克伊埃-尔阿沃
1629724,Vic Law,夫伊克-尔阿沃
202371,Gani Lawal,格阿恩伊-尔阿沃阿尔
77348,Ed Lawrence,埃德-尔阿沃尔埃恩克埃
1630639,A.J. Lawson,AJ-劳森
1535,Jason Lawson,贾森-劳森
201951,Ty Lawson,泰-劳森
1627774,Jake Layman,杰克-尔阿伊曼
77350,Dennis Layton,丹尼斯-尔阿伊顿
1627747,Caris LeVert,克阿里斯-尔埃夫特
1628388,T.J. Leaf,TJ-尔埃阿弗
77351,Emanuel Leaks,埃曼乌埃尔-尔埃阿克斯
77352,Hal Lear,赫阿尔-尔埃阿尔
77353,Allen Leavell,艾伦-尔埃阿夫尔
77354,Jeff Lebo,杰夫-尔埃布奥
287,Eric Leckner,埃里克-尔埃克纳
1629665,Jalen Lecque,杰伦-尔埃克克乌埃
203495,Ricky Ledo,里基-尔埃德奥
77356,Butch Lee,布乌特奇-李
77357,Clyde Lee,克莱德-李
201584,Courtney Lee,考特尼-李
1627814,Damion Lee,达米恩-李
101135,David Lee,戴维-李
77358,Doug Lee,德奥乌格-李
77359,George Lee,乔治-李
77360,Greg Lee,格雷格-李
77361,Keith Lee,基思-李
77362,Kurk Lee,克乌尔克-李
202723,Malcolm Lee,马尔科姆-李
77363,Rock Lee,尔奥克-李
77364,Ron Lee,罗恩-李
77365,Russell Lee,拉塞尔-李
1630240,Saben Lee,萨本-李
77366,Ed Leede,埃德-尔埃埃德埃
77367,Hank Lefkowitz,汉克-尔埃弗克奥沃伊特兹
100,Tim Legler,蒂姆-尔埃格尔埃尔
77369,George Lehmann,乔治-尔埃赫曼恩
1627215,Walt Lemon Jr.,沃尔特-尔埃蒙 杰尔.
203458,Alex Len,阿莱士-伦
702,Voshon Lenard,夫奥什奥恩-伦德
77371,Bob Leonard,鲍勃-伦纳德
77370,Gary Leonard,加里-伦纳德
202695,Kawhi Leonard,科怀-伦纳德
203086,Meyers Leonard,迈耶斯-伦纳德
1642502,Malevy Leons,姆阿尔埃夫伊-尔埃奥恩斯
77372,Jim Les,吉姆-莱斯
202727,Travis Leslie,特尔阿夫伊斯-莱斯尔伊埃
77373,Ronnie Lester,罗尼-莱斯特
77374,Clifford Lett,克尔伊弗弗奥尔德-尔特
202720,Jon Leuer,乔恩-尔埃乌埃尔
77375,Andrew Levane,安德鲁-尔埃夫阿恩埃
77376,Lafayette Lever,尔阿弗阿伊特埃-尔埃夫埃尔
77377,Cliff Levingston,克尔伊弗弗-尔埃夫伊恩斯顿
77385,Bobby Lewis,博比-刘易斯
736,Cedric Lewis,克埃德尔伊克-刘易斯
77379,Fred Lewis,弗雷德-刘易斯
77380,Freddie Lewis,弗雷迪-刘易斯
77381,Grady Lewis,格尔阿德伊-刘易斯
1631171,Justin Lewis,贾斯廷-刘易斯
729,Martin Lewis,马丁-刘易斯
1641721,Maxwell Lewis,姆阿克斯沃尔-刘易斯
1900,Quincy Lewis,昆西-刘易斯
77383,Ralph Lewis,拉尔夫-刘易斯
1740,Rashard Lewis,尔阿什德-刘易斯
77384,Reggie Lewis,雷吉-刘易斯
1630575,Scottie Lewis,斯科蒂-刘易斯
1630184,Kira Lewis Jr.,基拉-尔埃沃伊斯 杰尔.
77386,Marcus Liberty,马库斯-尔伊布特伊
77387,Todd Lichti,托德-尔伊奇特伊
1630604,E.J. Liddell,埃.杰.-尔伊德德尔
202732,DeAndre Liggins,德安德烈-尔伊格格伊恩斯
77388,Bill Ligon,比尔-尔伊格奥恩
203081,Damian Lillard,达米安-利拉德
202391,Jeremy Lin,杰里米-林
77389,Steve Lingenfelter,史蒂夫-尔伊恩埃恩弗埃尔特
175,Alton Lister,阿尔顿-尔伊斯特
1629642,Nassir Little,纳西尔-尔伊特特尔埃
1641726,Dereck Lively II,德里克-尔伊夫埃尔伊 伊伊
1630587,Isaiah Livers,以赛亚-尔伊夫埃尔斯
1641753,Chris Livingston,克里斯-利文斯顿
988,Randy Livingston,兰迪-利文斯顿
2733,Shaun Livingston,肖恩-利文斯顿
77392,Ron Livingstone,罗恩-尔伊夫伊恩斯顿埃
1024,Horacio Llamas,赫奥尔阿克伊奥-拉马斯
77394,Earl Lloyd,厄尔-劳埃德
77395,Lewis Lloyd,刘易斯-劳埃德
77396,Scott Lloyd,斯科特-劳埃德
77397,Bob Lochmueller,鲍勃-尔奥奇姆乌尔埃尔
77398,Robert Lock,罗伯特-尔奥克
77399,Darrell Lockhart,德阿尔尔尔-尔奥克赫阿尔特
1100,Ian Lockhart,伊恩-尔奥克赫阿尔特
77401,Kevin Loder,凯文-尔奥德
77402,Don Lofgran,唐-尔奥弗格尔阿恩
1629155,Zach Lofton,扎克-尔奥弗顿
1631254,Kenneth Lofton Jr.,克埃恩恩埃思-尔奥弗顿 杰尔.
77403,Johnny Logan,约翰尼-尔奥格阿恩
38,Brad Lohaus,布尔阿德-尔奥赫阿乌斯
1609,Art Long,阿尔特-尔奥恩
3,Grant Long,格兰特-尔奥恩
1381,John Long,约翰-尔奥恩
77406,Paul Long,保罗-尔奥恩
1627848,Shawn Long,肖恩-尔奥恩
26,Luc Longley,尔乌克-尔奥恩利
1626172,Kevon Looney,凯文-尔奥奥恩埃伊
201572,Brook Lopez,凯里-欧文
1732,Felipe Lopez,弗埃尔伊普埃-洛佩斯
2221,Raul Lopez,劳尔-洛佩斯
201577,Robin Lopez,尔奥布伊恩-洛佩斯
943,Ryan Lorthridge,瑞安-尔奥尔思尔伊德格埃
77409,Jim Loscutoff,吉姆-尔奥斯克乌特奥弗弗
77410,Plummer Lott,普尔乌姆姆埃尔-尔奥特特
77411,Kevin Loughery,凯文-尔奥乌格赫埃尔伊
1629712,Didi Louzada,迪迪-尔奥乌兹阿德阿
77412,Bob Love,鲍勃-洛夫
1631126,Caleb Love,迦勒-洛夫
201567,Kevin Love,凯文-洛夫
77413,Stan Love,斯坦-洛夫
77414,Clyde Lovellette,克莱德-尔奥夫尔特埃
1643133,Lawson Lovering,劳森-尔奥夫埃尔伊恩
77415,Sidney Lowe,斯伊德恩埃伊-尔奥沃埃
77416,Chuck Lowery,查克-尔奥沃埃尔伊
200768,Kyle Lowry,凯尔-洛瑞
1628070,Jordan Loyd,乔丹-尔奥伊德
77417,Al Lucas,阿尔-尔乌克阿斯
77418,Jerry Lucas,杰里-尔乌克阿斯
77419,John Lucas,约翰-尔乌克阿斯
203564,Kalin Lucas,克阿尔伊恩-尔乌克阿斯
77420,Maurice Lucas,莫里斯-尔乌克阿斯
101249,John Lucas III,约翰-尔乌克阿斯 伊伊伊
77421,Ted Luckenbill,特埃德-尔乌克埃恩布伊尔尔
1731,Tyronn Lue,特伊尔奥恩恩-尔乌埃
77422,Jim Luisi,吉姆-尔乌伊斯伊
77423,Al Lujack,阿尔-尔乌杰阿克
77424,Phil Lumpkin,菲尔-尔乌姆普克伊恩
77425,Ray Lumpp,雷-尔乌姆普普
1630994,Gabriel Lundberg,加布里埃尔-尔乌恩德布埃尔格
1641754,Seth Lundy,斯埃思-尔乌恩德伊
1627789,Timothe Luwawu-Cabarrot,特伊姆奥思埃-尔乌沃阿沃乌-克阿布阿尔尔奥特
1628399,Tyler Lydon,泰勒-尔伊德奥恩
1626168,Trey Lyles,特雷-莱尔斯
248,George Lynch,乔治-林奇
77426,Kevin Lynch,凯文-林奇
77427,Mike Lynn,迈克-林恩
1627815,Sheldon Mac,谢尔登-姆阿克
1928,Todd MacCulloch,托德-姆阿克克乌尔尔奥奇
77430,Ronnie MacGilvray,罗尼-姆阿克格伊尔夫尔阿伊
931,Don MacLean,唐-姆阿克尔埃阿恩
77428,Mike Macaluso,迈克-姆阿克阿尔乌斯奥
77429,Ed Macauley,埃德-姆阿克阿乌利
203159,Scott Machado,斯科特-姆阿奇阿德奥
101178,Arvydas Macijauskas,阿维达斯-姆阿克伊杰阿乌斯克阿斯
77432,Ollie Mack,奥尔尔伊埃-姆阿克
694,Sam Mack,萨姆-姆阿克
202714,Shelvin Mack,什埃尔夫伊恩-姆阿克
1635,Malcolm Mackey,马尔科姆-姆阿克埃伊
77435,Rudy Macklin,鲁迪-姆阿克尔伊恩
202731,Vernon Macklin,夫埃尔恩奥恩-姆阿克尔伊恩
77436,Johnny Macknowski,约翰尼-姆阿克恩奥沃斯克伊
1629133,Daryl Macon,德阿尔伊尔-梅肯
1855,Mark Macon,马克-梅肯
1629122,J.P. Macura,杰.普.-姆阿克乌尔阿
77438,Kyle Macy,凯尔-姆阿克伊
77439,Jack Maddox,杰克-姆阿德德奥克斯
2432,Tito Maddox,特伊特奥-姆阿德德奥克斯
1666,Gerald Madkins,杰拉德-姆阿德克伊恩斯
2058,Mark Madsen,马克-姆阿德斯埃恩
77441,Norm Mager,恩奥尔姆-姆阿格埃尔
203705,Josh Magette,约什-姆阿格特埃
1894,Corey Maggette,克奥尔埃伊-姆阿格格特埃
77442,Dave Magley,戴夫-姆阿格利
2048,Jamaal Magloire,贾马尔-马格洛伊尔
1630266,Will Magnay,威尔-姆阿格恩阿伊
101133,Ian Mahinmi,伊恩-马辛米
77443,John Mahnken,约翰-姆阿赫恩克埃恩
77444,Francis Mahoney,弗朗西斯-姆阿赫奥恩埃伊
328,Rick Mahorn,里克-姆阿赫奥尔恩
105,Dan Majerle,丹-姆阿杰埃尔尔埃
200970,Renaldo Major,尔埃恩阿尔德奥-姆阿杰奥尔
1627748,Thon Maker,思奥恩-姆阿克埃尔
77447,Lionel Malamed,尔伊奥恩埃尔-姆阿尔阿姆埃德
1630177,Theo Maledon,思埃奥-姆阿尔埃德奥恩
117,Jeff Malone,杰夫-马龙
252,Karl Malone,卡尔-马龙
77449,Moses Malone,摩西-马龙
1074,Matt Maloney,马特-姆阿尔奥恩埃伊
77450,Steve Malovic,史蒂夫-姆阿尔奥夫伊克
1642863,Khaman Maluach,克赫阿曼-姆阿尔乌阿奇
1630572,Sandro Mamukelashvili,斯德尔奥-姆阿姆乌克埃拉斯赫夫伊尔伊
77451,Ted Manakas,特埃德-曼阿克阿斯
77452,John Mandic,约翰-曼德伊克
1630211,Karim Mane,克阿尔伊姆-曼埃
77453,Frank Mangiapane,弗兰克-曼格伊阿普阿恩埃
986,Marcus Mann,马库斯-曼
1629611,Terance Mann,特阿恩克埃-曼
1630544,Tre Mann,特雷-曼
330,Danny Manning,丹尼-曼宁
77454,Ed Manning,埃德-曼宁
316,Richard Manning,尔伊奇德-曼宁
1630185,Nico Mannion,恩伊克奥-曼恩伊奥恩
77456,Pace Mannion,普阿克埃-曼恩伊奥恩
77457,Nick Mantis,尼克-曼特伊斯
77459,Pete Maravich,皮特-姆阿尔阿夫伊奇
77458,Peter Maravich,普埃特-姆阿尔阿夫伊奇
203906,Devyn Marble,德埃夫伊恩-姆阿尔布尔埃
77460,Roy Marble,罗伊-姆阿尔布尔埃
950,Stephon Marbury,斯特埃普赫奥恩-马布里
36,Sarunas Marciulionis,萨鲁纳斯-姆阿尔克伊乌尔伊奥恩伊斯
77462,Saul Mariaschin,斯阿乌尔-姆阿尔伊阿斯奇伊恩
77463,Jack Marin,杰克-姆阿尔伊恩
1890,Shawn Marion,肖恩-马里昂
1626246,Boban Marjanovic,布奥布阿恩-姆阿尔杰阿恩奥夫伊克
1628374,Lauri Markkanen,尔阿乌尔伊-马尔卡宁
200806,Damir Markota,德阿姆伊尔-姆阿尔克奥特阿
1752,Sean Marks,肖恩-姆阿尔克斯
77464,Harvey Marlatt,赫阿尔夫埃伊-姆阿尔尔阿特特
77465,Eric Marsh,埃里克-姆阿尔什
77466,Jim Marsh,吉姆-姆阿尔什
681,Donny Marshall,德奥恩恩伊-马歇尔
923,Donyell Marshall,德奥恩伊尔-马歇尔
203088,Kendall Marshall,克埃恩德阿尔尔-马歇尔
1630230,Naji Marshall,纳吉-马歇尔
101185,Rawle Marshall,尔阿沃尔埃-马歇尔
77467,Tom Marshall,汤姆-马歇尔
77468,Vester Marshall,夫埃斯特-马歇尔
1642918,Alijah Martin,阿尔伊贾-马丁
77481,Bill Martin,比尔-马丁
77478,Bob Martin,鲍勃-马丁
77469,Brian Martin,布赖恩-马丁
1628997,Caleb Martin,迦勒-马丁
201858,Cartier Martin,克阿尔特伊埃尔-马丁
1628998,Cody Martin,科迪-马丁
733,Cuonzo Martin,克乌奥恩兹奥-马丁
239,Darrick Martin,德阿尔尔克-马丁
77473,Don Martin,唐-马丁
77471,Donald Martin,德奥恩阿尔德-马丁
77472,Fernando Martin,弗埃尔恩德奥-马丁
1626185,Jarell Martin,贾雷尔-马丁
1641798,Jaylen Martin,杰伦-马丁
77474,Jeff Martin,杰夫-马丁
1629725,Jeremiah Martin,耶利米-马丁
1630231,KJ Martin,KJ-马丁
1629103,Kelan Martin,克埃尔阿恩-马丁
2030,Kenyon Martin,克埃恩伊奥恩-马丁
2755,Kevin Martin,凯文-马丁
77475,Larue Martin,尔阿尔乌埃-马丁
77476,Mo Martin,姆奥-马丁
77477,Phil Martin,菲尔-马丁
77479,Ronald Martin,尔奥恩阿尔德-马丁
77480,Slater Martin,斯尔阿特-马丁
1631213,Tyrese Martin,泰雷斯-马丁
1642942,Jahmai Mashack,贾姆阿伊-马斯赫阿克
469,Jamal Mashburn,贾马尔-马什本
77482,Al Masino,阿尔-马斯伊恩奥
193,Anthony Mason,安东尼-梅森
2046,Desmond Mason,戴斯蒙德-梅森
1628412,Frank Mason III,弗兰克-马斯奥恩 伊伊伊
2427,Roger Mason Jr.,尔奥格埃尔-马斯奥恩 杰尔.
763,Tony Massenburg,托尼-马斯斯埃恩布乌尔格
77483,Eddie Mast,埃迪-马斯特
1628999,Yante Maten,伊阿恩特埃-姆阿特埃恩
1629726,Garrison Mathews,加里森-姆阿思埃沃斯
1628493,Mangok Mathiang,曼格奥克-姆阿思伊阿恩
1629751,Dakota Mathias,德阿克奥特阿-姆阿思伊阿斯
1631097,Bennedict Mathurin,布埃恩恩埃德伊克特-姆阿思乌尔伊恩
1631255,Karlo Matković,克阿尔尔奥-姆阿特克奥夫伊ć
77484,Wes Matthews,韦斯-马修斯
202083,Wesley Matthews,韦斯利-马修斯
77485,Ariel Maughan,阿尔伊尔-姆阿乌格赫阿恩
77486,Marlon Maxey,姆阿尔尔奥恩-马克西
1630178,Tyrese Maxey,泰雷斯-马克西
101131,Jason Maxiell,贾森-姆阿克斯伊尔尔
77487,Cedric Maxwell,克埃德尔伊克-姆阿克斯沃尔
137,Vernon Maxwell,夫埃尔恩奥恩-姆阿克斯沃尔
77489,Don May,唐-姆阿伊
77490,Scott May,斯科特-姆阿伊
101118,Sean May,肖恩-姆阿伊
195,Lee Mayberry,李-姆阿伊布埃尔尔伊
77492,Clyde Mayes,克莱德-姆阿伊埃斯
77493,Tharon Mayes,思阿尔奥恩-姆阿伊埃斯
77495,Bill Mayfield,比尔-姆阿伊弗伊尔德
77494,Ken Mayfield,肯-姆阿伊弗伊尔德
201953,Eric Maynor,埃里克-姆阿伊恩奥尔
201564,O.J. Mayo,奥.杰.-姆阿伊奥
1630219,Skylar Mays,斯凯拉-姆阿伊斯
77496,Travis Mays,特尔阿夫伊斯-姆阿伊斯
77497,Matt Mazza,马特-姆阿兹兹阿
1643024,Chris Mañon,克里斯-姆阿ñ奥恩
201601,Luc Mbah a Moute,尔乌克-姆布阿赫 阿 姆奥乌特埃
1643016,Bez Mbeng,布埃兹-姆布埃恩
2788,DJ Mbenga,德杰-姆布埃恩阿
77498,Bob McAdoo,鲍勃-麦卡杜
203949,James Michael McAdoo,詹姆斯-姆伊奇阿埃尔 姆克阿德奥奥
77499,Ken McBride,肯-麦克布尔伊德埃
1630540,Miles McBride,迈尔斯-麦克布尔伊德埃
1642272,Jared McCain,贾里德-麦克克阿伊恩
1628769,Tahjere McCall,特阿赫杰埃尔埃-麦克克阿尔尔
203492,Ray McCallum,雷-麦克克阿尔尔乌姆
737,Bob McCann,鲍勃-麦克克阿恩恩
77500,Brendan McCann,布尔埃恩德阿恩-麦克克阿恩恩
77502,Mel McCants,梅尔-麦克克阿恩特斯
101119,Rashad McCants,尔阿什阿德-麦克克阿恩特斯
77503,Mike McCarron,迈克-麦克克阿尔尔奥恩
77504,Andre McCarter,安德烈-麦克卡特
77505,Willie McCarter,沃伊尔尔伊埃-麦克卡特
77506,Johnny McCarthy,约翰尼-麦克克阿尔思伊
77507,Howie McCarty,赫奥沃伊埃-麦克克阿尔特伊
1820,Kelly McCarty,克尔伊-麦克克阿尔特伊
962,Walter McCarty,沃阿尔特-麦克克阿尔特伊
1043,Amal McCaskill,阿姆阿尔-麦克克阿斯克伊尔尔
1627775,Patrick McCaw,帕特里克-麦克克阿沃
77509,Dwayne McClain,德韦恩-麦克克尔阿伊恩
77510,"Ted, Hound Dog McClain","特埃德,-赫奥乌恩德 德奥格 姆克克尔阿伊恩"
2082,Dan McClintock,丹-麦克克尔伊恩特奥克
77512,Jack McCloskey,杰克-麦克克尔奥斯克埃伊
45,George McCloud,乔治-麦克克尔奥乌德
1630644,Mac McClung,姆阿克-麦克克尔乌恩
203468,CJ McCollum,CJ-麦科勒姆
77513,John McConathy,约翰-麦克克奥恩阿思伊
77514,Paul McConnell,保罗-麦康奈尔
204456,T.J. McConnell,TJ-麦康奈尔
77515,Keith McCord,基思-麦克克奥尔德
77516,Tim McCormick,蒂姆-麦克克奥尔姆克
1741,Jelani McCoy,杰埃尔阿恩伊-麦克克奥伊
77517,Paul McCracken,保罗-麦克克尔阿克埃恩
200840,Chris McCray,克里斯-麦克克尔阿伊
1622,Rodney McCray,罗德尼-麦克克尔阿伊
77518,Scooter McCray,斯克奥奥特-麦克克尔阿伊
1628571,Erik McCree,埃尔伊克-麦克克尔埃埃
1641755,Kevin McCullar Jr.,凯文-麦克克乌拉尔 杰尔.
1626191,Chris McCullough,克里斯-麦克克乌尔尔奥乌格赫
77520,John McCullough,约翰-麦克克乌尔尔奥乌格赫
723,Clint McDaniel,克林特-麦克丹尼尔
1365,Xavier McDaniel,泽维尔-麦克丹尼尔
1630183,Jaden McDaniels,杰登-麦克丹尼尔斯
1629667,Jalen McDaniels,杰伦-麦克丹尼尔斯
77523,Jim McDaniels,吉姆-麦克丹尼尔斯
203909,KJ McDaniels,KJ-麦克丹尼尔斯
203926,Doug McDermott,德奥乌格-麦克德姆奥特特
1630253,Sean McDermott,肖恩-麦克德姆奥特特
77524,Ben McDonald,本-麦克唐纳
77525,Glenn McDonald,格伦恩-麦克唐纳
1075,Michael McDonald,迈克尔-麦克唐纳
77527,Hank McDowell,汉克-麦克德奥沃尔
686,Antonio McDyess,安东尼奥-麦克德伊埃斯斯
77528,Jim McElroy,吉姆-麦克埃尔尔奥伊
200829,Ivan McFarlin,伊万-麦克弗阿尔尔伊恩
77529,Mel McGaha,梅尔-麦克格阿赫阿
203956,Mitch McGary,姆伊特奇-麦克加里
201580,JaVale McGee,杰阿夫阿尔埃-麦基
77530,Mike McGee,迈克-麦基
77531,Bill McGill,比尔-麦克格伊尔尔
77532,George McGinnis,乔治-麦克格伊恩恩伊斯
77533,Jon McGlocklin,乔恩-麦克格尔奥克尔伊恩
1631121,Bryce McGowens,布莱斯-麦克格奥沃埃恩斯
1503,Tracy McGrady,特尔阿克伊-麦格雷迪
77534,Gil McGregor,格伊尔-麦克格尔埃格奥尔
1630787,Cameron McGriff,卡梅伦-麦克格尔伊弗弗
203585,Rodney McGruder,罗德尼-麦克格尔乌德
77536,Al McGuire,阿尔-麦圭尔
77535,Allie McGuire,阿尔尔伊埃-麦圭尔
77537,Dick McGuire,迪克-麦圭尔
201187,Dominic McGuire,德奥姆伊恩伊克-麦圭尔
1450,Kevin McHale,凯文-麦克海尔
29,Jim McIlvaine,吉姆-麦克伊尔夫阿伊恩埃
976,Jeff McInnis,杰夫-麦克伊恩恩伊斯
77540,Kenny McIntosh,肯尼-麦克伊恩特奥什
77541,Kevin McKenna,凯文-麦克克埃纳
77542,Forrest McKenzie,弗奥尔尔埃斯特-麦克克埃恩兹伊埃
77543,Stan McKenzie,斯坦-麦克克埃恩兹伊埃
365,Derrick McKey,德里克-麦克克埃伊
243,Aaron McKie,阿龙-麦克克伊埃
77547,Billy McKinney,布伊尔尔伊-麦克克伊恩恩埃伊
77545,Carlton McKinney,克阿尔尔顿-麦克克伊恩恩埃伊
77546,Horace McKinney,赫奥尔阿克埃-麦克克伊恩恩埃伊
203590,Trey McKinney-Jones,特雷-姆克伊恩恩埃伊-琼斯
1628035,Alfonzo McKinnie,阿尔弗奥恩兹奥-麦克克伊恩恩伊埃
1630605,JaQuori McLaughlin,杰阿阔尔伊-麦克尔阿乌格赫尔伊恩
1629162,Jordan McLaughlin,乔丹-麦克尔阿乌格赫尔伊恩
203463,Ben McLemore,本-麦克尔埃姆奥尔埃
77548,Mccoy McLemore,姆克克奥伊-麦克尔埃姆奥尔埃
77549,George McLeod,乔治-麦克尔埃奥德
2693,Keith McLeod,基思-麦克尔埃奥德
1728,Roshown McLeod,尔奥什奥沃恩-麦克尔埃奥德
77551,Jack McMahon,杰克-麦克姆阿赫奥恩
203,Nate McMillan,内特-麦克米伦
